CVE-2025-10363,Unauthenticated RCE via .NET Deserialization in Topal Finance Software,Deserialization of Untrusted Data vulnerability in Topal Solutions AG Topal Finanzbuchhaltung on Windows allows Remote Code Execution.This issue affects at least Topal Finanzbuchhaltung: 10.1.5.20 and is fixed in version 11.2.12.00,10.0,CRITICAL,CVSS 4.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:Y/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Misconfiguration,CVSS 4.0; CVSS 4.0,CRITICAL; CRITICAL,Network,Low,None,None,,,,,https://cvefeed.io/vuln/detail/CVE-2025-10363
CVE-2025-11339,D-Link DI-7100G C1 jhttpd hi_block.asp sub_4BD4F8 buffer overflow,A vulnerability has been found in D-Link DI-7100G C1 up to 20250928. This issue affects the function sub_4BD4F8 of the file /webchat/hi_block.asp of the component jhttpd. The manipulation of the argument popupId leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,9.0,HIGH,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Memory Corruption,CVSS 2.0; CVSS 3.1; CVSS 4.0,HIGH; HIGH; HIGH,Network,Low,Low,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-11339
CVE-2025-11341,Jinher OA type xml external entity reference,"The following products are affected byCVE-2025-11341vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",7.5,HIGH,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],XML External Entity,Jinher,jinher_oa,Network,Low,None,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11341
CVE-2025-36354,IBM Security Verify Access command execution,"The following products are affected byCVE-2025-36354vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",7.3,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,3.9,3.4,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Injection,Ibm; Ibm,security_verify_access; security_verify_access_docker,Network,Low,None,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-36354
CVE-2025-36355,IBM Security Verify Access code execution,"The following products are affected byCVE-2025-36355vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",8.5,HIGH,CVSS 3.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:L,2.5,5.3,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",No,[email protected],[email protected],Cross-Site Scripting,Ibm; Ibm,security_verify_access; security_verify_access_docker,Local,Low,None,None,Changed,High,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-36355
CVE-2025-36356,IBM Security Verify Access privilege escalation,"The following products are affected byCVE-2025-36356vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",9.3,CRITICAL,CVSS 3.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2.5,6.0,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",No,[email protected],[email protected],Authorization,Ibm; Ibm,security_verify_access; security_verify_access_docker,Local,Low,None,None,Changed,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-36356
CVE-2025-57247,Apache BATBToken Incorrect Access Control Vulnerability,"The following products are affected byCVE-2025-57247vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",9.1,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,3.9,5.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Authorization,CVSS 3.1,CRITICAL,Network,Low,None,None,Unchanged,None,High,High,https://cvefeed.io/vuln/detail/CVE-2025-57247
CVE-2025-60956,EndRun Technologies Sonoma D12 Network Time Server (GPS) CSRF Vulnerability,"Cross Site Request Forgery (CSRF) vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to execute arbitrary code, cause a denial of service, gain escalated privileges, and gain sensitive information.",8.0,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,2.1,5.9,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:36 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Cross-Site Request Forgery,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,Low,Required,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-60956
CVE-2025-60957,EndRun Technologies Sonoma D12 Network Time Server (GPS) OS Command Injection Vulnerability,"OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to execute arbitrary code, cause a denial of service, gain escalated privileges, and gain sensitive information.",9.9,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,3.1,6.0,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:36 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,Low,None,Changed,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-60957
CVE-2025-60958,,Cross Site Scripting (XSS) vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to gain sensitive information.,7.3,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,2.1,5.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:36 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Cross-Site Scripting,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,Low,Required,Unchanged,High,High,None,https://cvefeed.io/vuln/detail/CVE-2025-60958
CVE-2025-60959,EndRun Technologies Sonoma D12 Network Time Server (GPS) OS Command Injection,OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to gain sensitive information.,8.2,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,3.9,4.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:36 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,None,None,Unchanged,Low,High,None,https://cvefeed.io/vuln/detail/CVE-2025-60959
CVE-2025-60960,EndRun Technologies Sonoma D12 Network Time Server (GPS) OS Command Injection Vulnerability,"OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to execute arbitrary code, cause a denial of service, gain escalated privileges, and gain sensitive information.",8.2,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,3.9,4.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:35 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,None,None,Unchanged,Low,High,None,https://cvefeed.io/vuln/detail/CVE-2025-60960
CVE-2025-60961,EndRun Technologies Sonoma D12 Network Time Server (GPS) XSS Vulnerability,"Cross Site Scripting (XSS) vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to gain sensitive information, and possibly other unspecified impacts.",6.1,MEDIUM,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2.8,2.7,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:35 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Cross-Site Scripting,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,None,Required,Changed,Low,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-60961
CVE-2025-60962,EndRun Technologies Sonoma D12 Network Time Server (GPS) OS Command Injection,"OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to gain sensitive information, and possibly other unspecified impacts.",8.2,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,3.9,4.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:35 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,None,None,Unchanged,Low,High,None,https://cvefeed.io/vuln/detail/CVE-2025-60962
CVE-2025-60963,EndRun Technologies Sonoma D12 Network Time Server (GPS) OS Command Injection,"OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to execute arbitrary code, cause a denial of service, gain escalated privileges, and gain sensitive information.",8.2,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,3.9,4.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:35 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,None,None,Unchanged,Low,High,None,https://cvefeed.io/vuln/detail/CVE-2025-60963
CVE-2025-60964,EndRun Technologies Sonoma D12 Network Time Server (GPS) OS Command Injection,"OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to execute arbitrary code, cause a denial of service, gain escalated privileges, gain sensitive information, and possibly other unspecified impacts.",9.1,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,2.3,6.0,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:14 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,High,None,Changed,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-60964
CVE-2025-60965,EndRun Technologies Sonoma D12 Network Time Server (GPS) Command Injection Vulnerability,"OS Command Injection vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0071-000 Ver 4.00 allows attackers to execute arbitrary code, cause a denial of service, gain escalated privileges, gain sensitive information, and possibly other unspecified impacts.",9.1,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,2.3,6.0,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:14 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,High,None,Changed,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-60965
CVE-2025-60967,EndRun Technologies Sonoma D12 Network Time Server (GPS) XSS,Cross Site Scripting (XSS) vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0076-000 Ver 4.00 allows attackers to gain sensitive information.,7.3,HIGH,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,2.1,5.2,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:15 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Cross-Site Scripting,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,Low,Required,Unchanged,High,High,None,https://cvefeed.io/vuln/detail/CVE-2025-60967
CVE-2025-60969,EndRun Technologies Sonoma D12 Network Time Server (GPS) Directory Traversal Vulnerability,Directory Traversal vulnerability in EndRun Technologies Sonoma D12 Network Time Server (GPS) F/W 6010-0076-000 Ver 4.00 allows attackers to gain sensitive information.,5.7,MEDIUM,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N,2.1,3.6,"Oct. 6, 2025, 5:16 p.m.","Oct. 10, 2025, 4:15 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Path Traversal,Endruntechnologies; Endruntechnologies,sonoma_d12_firmware; sonoma_d12,Network,Low,Low,Required,Unchanged,High,None,None,https://cvefeed.io/vuln/detail/CVE-2025-60969
CVE-2025-61766,Bucket vulnerable to infinite recursion when querying a bucket using the != operator,"The following products are affected byCVE-2025-61766vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",6.5,MEDIUM,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2.8,3.6,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Denial of Service,CVSS 3.1,MEDIUM,Network,Low,Low,None,Unchanged,None,None,High,https://cvefeed.io/vuln/detail/CVE-2025-61766
CVE-2025-61769,Emlog vulnerable to stored XSS in file upload functionality in emlog,Emlog is an open source website building system. A cross-site scripting (XSS) vulnerability in emlog up to and including version 2.5.22 allows authenticated remote attackers to inject arbitrary web script or HTML via the file upload functionality. As an authenticated user it is possible to upload .svg file that contains JavaScript code that is later being executed. Commit 052f9c4226b2c0014bcd857fec47677340b185b1 fixes the issue.,6.1,MEDIUM,CVSS 3.1,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 5:16 p.m.","Oct. 9, 2025, 4:48 p.m.",Yes !,[email protected],[email protected],Cross-Site Scripting,Emlog,emlog,Network,Low,None,P,Changed,Low,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-61769
CVE-2025-61777,FlagForge Allows Unauthenticated Badge Template API Access,"The following products are affected byCVE-2025-61777vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",9.4,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:L,3.9,5.5,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Authentication,Flagforge,flagforge,Network,Low,None,None,Unchanged,High,High,Low,https://cvefeed.io/vuln/detail/CVE-2025-61777
CVE-2025-61778,Akka.Remote TLS did not properly implement certificate-based authentication,"Akka.NET is a .NET port of the Akka project from the Scala / Java community. In all versions of Akka.Remote from v1.2.0 to v1.5.51, TLS could be enabled via our `akka.remote.dot-netty.tcp` transport and this would correctly enforce private key validation on the server-side of inbound connections. Akka.Remote, however, never asked the outbound-connecting client to present ITS certificate - therefore it's possible for untrusted parties to connect to a private key'd Akka.NET cluster and begin communicating with it without any certificate. The issue here is that for certificate-based authentication to work properly, ensuring that all members of the Akka.Remote network are secured with the same private key, Akka.Remote needed to implement mutual TLS. This was not the case before Akka.NET v1.5.52. Those who run Akka.NET inside a private network that they fully control or who were never using TLS in the first place are now affected by the bug. However, those who use TLS to secure their networks must upgrade to Akka.NET V1.5.52 or later. One patch forces ""fail fast"" semantics if TLS is enabled but the private key is missing or invalid. Previous versions would only check that once connection attempts occurred. The second patch, a critical fix, enforces mutual TLS (mTLS) by default, so both parties must be keyed using the same certificate. As a workaround, avoid exposing the application publicly to avoid the vulnerability having a practical impact on one's application. However, upgrading to version 1.5.52 is still recommended by the maintainers.",9.3,CRITICAL,CVSS 4.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 5:16 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Authentication,CVSS 4.0,CRITICAL,Network,Low,None,None,,,,,https://cvefeed.io/vuln/detail/CVE-2025-61778
CVE-2025-11342,code-projects Online Course Registration edit-course.php sql injection,"The following products are affected byCVE-2025-11342vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",5.8,MEDIUM,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 6:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Injection,Fabian,online_course_registration_site,Network,Low,High,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11342
CVE-2025-11343,code-projects Student Crud Operation delete.php sql injection,A security vulnerability has been detected in code-projects Student Crud Operation 3.3. Affected is an unknown function of the file delete.php. The manipulation of the argument ID leads to sql injection. The attack is possible to be carried out remotely. The exploit has been disclosed publicly and may be used.,7.5,HIGH,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 6:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Injection,CVSS 2.0; CVSS 3.1; CVSS 4.0,HIGH; HIGH; MEDIUM,Network,Low,None,None,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11343
CVE-2025-28129,PhpGurukul Hostel Management System Clickjacking Vulnerability,"The following products are affected byCVE-2025-28129vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",5.4,MEDIUM,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,2.8,2.5,"Oct. 6, 2025, 6:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Cross-Site Request Forgery,CVSS 3.1,MEDIUM,Network,Low,None,Required,Unchanged,Low,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-28129
CVE-2025-56382,LionCoders SalePro POS Stored XSS Vulnerability,"A stored Cross-site scripting (XSS) vulnerability exists in the Customer Management Module of LionCoders SalePro POS 5.4.8. An authenticated attacker can inject arbitrary web script or HTML via the 'Customer Name' parameter when creating or editing customer profiles. This malicious input is improperly sanitized before storage and subsequent rendering, leading to script execution in the browsers of users who view the affected customer details.",6.1,MEDIUM,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2.8,2.7,"Oct. 6, 2025, 6:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Cross-Site Scripting,CVSS 3.1,MEDIUM,Network,Low,None,Required,Changed,Low,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-56382
CVE-2025-57515,Uniclare Student Portal SQL Injection Vulnerability,"A SQL injection vulnerability has been identified in Uniclare Student Portal v2. This flaw allows remote attackers to inject arbitrary SQL commands via vulnerable input fields, enabling the execution of time-delay functions to infer database responses.",9.8,CRITICAL,CVSS 3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.9,5.9,"Oct. 6, 2025, 6:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],134c704f-9b21-4f2e-91b3-4a467353bcc0,Injection,CVSS 3.1,CRITICAL,Network,Low,None,None,Unchanged,High,High,High,https://cvefeed.io/vuln/detail/CVE-2025-57515
CVE-2025-6985,XXE Vulnerability in langchain-ai/langchain,"The HTMLSectionSplitter class in langchain-text-splitters version 0.3.8 is vulnerable to XML External Entity (XXE) attacks due to unsafe XSLT parsing. This vulnerability arises because the class allows the use of arbitrary XSLT stylesheets, which are parsed using lxml.etree.parse() and lxml.etree.XSLT() without any hardening measures. In lxml versions up to 4.9.x, external entities are resolved by default, allowing attackers to read arbitrary local files or perform outbound HTTP(S) fetches. In lxml versions 5.0 and above, while entity expansion is disabled, the XSLT document() function can still read any URI unless XSLTAccessControl is applied. This vulnerability allows remote attackers to gain read-only access to any file the LangChain process can reach, including sensitive files such as SSH keys, environment files, source code, or cloud metadata. No authentication, special privileges, or user interaction are required, and the issue is exploitable in default deployments that enable custom XSLT.",7.5,HIGH,CVSS 3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.9,3.6,"Oct. 6, 2025, 6:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],XML External Entity,Langchain,langchain,Network,Low,None,None,Unchanged,High,None,None,https://cvefeed.io/vuln/detail/CVE-2025-6985
CVE-2025-11344,ILIAS Certificate Import code injection,"A vulnerability was detected in ILIAS up to 8.23/9.13/10.1. Affected by this vulnerability is an unknown functionality of the component Certificate Import Handler. The manipulation results in Remote Code Execution. The attack may be performed from remote. Upgrading to version 8.24, 9.14 and 10.2 addresses this issue. It is recommended to upgrade the affected component.",7.5,HIGH,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 7:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Denial of Service,CVSS 2.0; CVSS 3.1; CVSS 4.0,HIGH; MEDIUM; MEDIUM,Network,Low,None,P,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11344
CVE-2025-11345,ILIAS Test Import unserialize deserialization,"The following products are affected byCVE-2025-11345vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",6.5,MEDIUM,CVSS 2.0,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,,"Oct. 6, 2025, 7:15 p.m.","Oct. 8, 2025, 7:38 p.m.",Yes !,[email protected],[email protected],Injection,CVSS 2.0; CVSS 3.1; CVSS 4.0,MEDIUM; MEDIUM; MEDIUM,Network,Low,Low,P,Unchanged,Low,Low,Low,https://cvefeed.io/vuln/detail/CVE-2025-11345
CVE-2025-61984,OpenSSH SSH Command Injection,"The following products are affected byCVE-2025-61984vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",3.6,LOW,CVSS 3.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,1.0,2.5,"Oct. 6, 2025, 7:15 p.m.","Oct. 8, 2025, 7:38 p.m.",No,[email protected],[email protected],Authentication,Openbsd,openssh,Local,High,Low,None,Unchanged,Low,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-61984
CVE-2025-61985,OpenSSH SSH URI Injection Vulnerability,"The following products are affected byCVE-2025-61985vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.",3.6,LOW,CVSS 3.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,1.0,2.5,"Oct. 6, 2025, 7:15 p.m.","Oct. 8, 2025, 7:38 p.m.",No,[email protected],[email protected],Misconfiguration,Openbsd,openssh,Local,High,Low,None,Unchanged,Low,Low,None,https://cvefeed.io/vuln/detail/CVE-2025-61985
