cve_id,published,last_modified,source_identifier,url,year
CVE-2010-1895,2010-08-11 18:47:50.157,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2010-1895,2010
CVE-2004-2769,2010-07-02 20:30:01.613,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2004-2769,2010
CVE-2009-4674,2010-03-05 18:30:00.643,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-4674,2010
CVE-2010-2403,2010-07-13 22:30:03.267,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2010-2403,2010
CVE-2010-0426,2010-02-24 18:30:00.627,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2010-0426,2010
CVE-2010-3058,2010-08-20 18:00:02.623,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-3058,2010
CVE-2010-0835,2010-07-13 22:30:01.577,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-0835,2010
CVE-2010-0672,2010-02-22 20:30:00.437,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-0672,2010
CVE-2009-4988,2010-08-25 20:00:15.563,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-4988,2010
CVE-2010-2919,2010-07-30 20:30:03.893,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-2919,2010
CVE-2010-4276,2010-12-30 19:00:04.470,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4276,2010
CVE-2010-1670,2010-07-06 17:17:14.687,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1670,2010
CVE-2010-2342,2010-06-21 15:30:02.960,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-2342,2010
CVE-2009-4980,2010-08-25 20:00:13.970,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-4980,2010
CVE-2010-0843,2010-04-01 16:30:00.983,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2010-0843,2010
CVE-2010-4214,2010-11-09 01:00:03.053,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4214,2010
CVE-2010-3611,2010-11-04 18:00:02.627,2025-04-11T00:51:21.963,cret@cert.org,https://cvefeed.io/vuln/detail/CVE-2010-3611,2010
CVE-2010-4500,2010-12-08 17:00:01.333,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4500,2010
CVE-2010-1893,2010-08-11 18:47:50.093,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2010-1893,2010
CVE-2010-1329,2010-04-15 17:30:00.553,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1329,2010
CVE-2010-0524,2010-03-30 18:30:01.280,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2010-0524,2010
CVE-2010-2575,2010-08-30 21:00:02.093,2025-04-11T00:51:21.963,PSIRT-CNA@flexerasoftware.com,https://cvefeed.io/vuln/detail/CVE-2010-2575,2010
CVE-2010-1983,2010-05-19 20:00:01.507,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1983,2010
CVE-2009-4724,2010-03-18 18:30:00.557,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-4724,2010
CVE-2010-2808,2010-08-19 18:00:05.327,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2010-2808,2010
CVE-2009-4930,2010-07-12 13:27:16.173,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-4930,2010
CVE-2010-4641,2010-12-30 21:00:06.487,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4641,2010
CVE-2010-1592,2010-04-28 23:30:00.557,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1592,2010
CVE-2010-3491,2010-10-26 19:00:02.987,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-3491,2010
CVE-2010-1462,2010-04-16 19:30:00.587,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1462,2010
CVE-2010-0762,2010-03-02 18:30:00.900,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-0762,2010
CVE-2009-4775,2010-04-21 14:30:00.507,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-4775,2010
CVE-2010-1559,2010-04-27 15:30:01.280,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1559,2010
CVE-2010-3558,2010-10-19 22:00:03.110,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2010-3558,2010
CVE-2010-4639,2010-12-30 21:00:05.940,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4639,2010
CVE-2010-3792,2010-11-16 22:00:16.307,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2010-3792,2010
CVE-2010-3566,2010-10-19 22:00:03.377,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2010-3566,2010
CVE-2010-2366,2010-09-13 21:00:02.667,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-2366,2010
CVE-2010-1052,2010-03-23 01:00:00.613,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-1052,2010
CVE-2010-4358,2010-12-01 16:06:13.613,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4358,2010
CVE-2011-1466,2011-03-20 02:00:04.470,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-1466,2011
CVE-2011-1129,2011-06-21 02:52:42.390,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-1129,2011
CVE-2010-5001,2011-11-01 22:55:05.633,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-5001,2011
CVE-2010-4810,2011-07-08 22:55:00.803,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4810,2011
CVE-2011-2751,2011-07-17 20:55:01.733,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-2751,2011
CVE-2009-5028,2011-11-30 04:05:58.327,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2009-5028,2011
CVE-2011-0147,2011-03-03 20:00:02.270,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2011-0147,2011
CVE-2011-0036,2011-02-10 16:00:13.550,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2011-0036,2011
CVE-2011-0580,2011-02-10 16:00:32.893,2025-04-11T00:51:21.963,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2011-0580,2011
CVE-2011-2116,2011-06-16 23:55:02.337,2025-04-11T00:51:21.963,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2011-2116,2011
CVE-2011-1137,2011-03-11 17:55:03.367,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-1137,2011
CVE-2011-0277,2011-02-09 01:00:09.307,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2011-0277,2011
CVE-2011-2354,2011-10-12 18:55:01.410,2025-04-11T00:51:21.963,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2011-2354,2011
CVE-2011-0355,2011-02-17 18:00:03.557,2025-04-11T00:51:21.963,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2011-0355,2011
CVE-2011-2835,2011-09-19 12:02:55.653,2025-04-11T00:51:21.963,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2011-2835,2011
CVE-2010-4351,2011-01-20 19:00:06.867,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2010-4351,2011
CVE-2011-2432,2011-09-15 12:26:49.070,2025-04-11T00:51:21.963,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2011-2432,2011
CVE-2011-0634,2011-02-22 19:00:01.083,2023-11-07T02:06:49.850,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-0634,2011
CVE-2011-2529,2011-07-06 19:55:03.450,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-2529,2011
CVE-2011-0398,2011-01-10 20:00:17.140,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-0398,2011
CVE-2011-4620,2011-12-31 01:55:00.920,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2011-4620,2011
CVE-2011-0019,2011-02-23 19:00:01.670,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2011-0019,2011
CVE-2010-4861,2011-10-05 10:55:07.473,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4861,2011
CVE-2011-1823,2011-06-09 10:36:27.680,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-1823,2011
CVE-2011-0086,2011-02-09 01:00:08.320,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2011-0086,2011
CVE-2011-1739,2011-05-03 20:55:12.417,2025-04-11T00:51:21.963,secteam@freebsd.org,https://cvefeed.io/vuln/detail/CVE-2011-1739,2011
CVE-2010-2787,2011-04-27 00:55:01.677,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2010-2787,2011
CVE-2011-2154,2011-05-20 22:55:05.750,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-2154,2011
CVE-2011-2876,2011-10-04 20:55:01.537,2025-04-11T00:51:21.963,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2011-2876,2011
CVE-2010-5010,2011-11-02 21:55:01.620,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-5010,2011
CVE-2010-3679,2011-01-11 20:00:01.447,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-3679,2011
CVE-2010-3847,2011-01-07 19:00:17.780,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2010-3847,2011
CVE-2011-0785,2011-04-20 03:14:04.410,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2011-0785,2011
CVE-2011-3757,2011-09-23 23:55:04.207,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-3757,2011
CVE-2010-4596,2011-04-04 12:27:36.390,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4596,2011
CVE-2011-0079,2011-05-07 18:55:01.497,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-0079,2011
CVE-2011-1734,2011-05-07 19:55:01.417,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2011-1734,2011
CVE-2011-0208,2011-06-24 20:55:02.467,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2011-0208,2011
CVE-2011-1263,2011-08-10 21:55:01.110,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2011-1263,2011
CVE-2011-2058,2011-10-22 02:59:19.183,2025-04-11T00:51:21.963,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2011-2058,2011
CVE-2011-1521,2011-05-24 23:55:02.840,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-1521,2011
CVE-2011-1996,2011-10-12 02:52:43.597,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2011-1996,2011
CVE-2011-0120,2011-03-03 20:00:01.737,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2011-0120,2011
CVE-2011-1020,2011-02-28 16:00:01.930,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2011-1020,2011
CVE-2010-4467,2011-02-17 19:00:01.527,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2010-4467,2011
CVE-2011-2293,2011-07-21 00:55:02.020,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2011-2293,2011
CVE-2011-2162,2011-05-20 22:55:06.047,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-2162,2011
CVE-2011-5036,2011-12-30 01:55:01.687,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-5036,2011
CVE-2010-4763,2011-03-18 16:55:01.627,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-4763,2011
CVE-2011-1839,2011-04-28 18:55:01.700,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-1839,2011
CVE-2012-2102,2012-08-17 00:55:03.000,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-2102,2012
CVE-2012-1778,2012-03-19 18:55:02.687,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1778,2012
CVE-2011-3831,2012-01-29 04:04:44.487,2025-04-11T00:51:21.963,PSIRT-CNA@flexerasoftware.com,https://cvefeed.io/vuln/detail/CVE-2011-3831,2012
CVE-2012-1604,2012-10-01 23:55:01.190,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-1604,2012
CVE-2012-1796,2012-03-20 20:55:01.460,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1796,2012
CVE-2009-5124,2012-08-26 03:17:43.403,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2009-5124,2012
CVE-2011-5057,2012-01-08 17:55:00.903,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-5057,2012
CVE-2012-2368,2012-08-13 20:55:02.037,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-2368,2012
CVE-2012-0384,2012-03-29 11:01:16.183,2025-04-11T00:51:21.963,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2012-0384,2012
CVE-2012-2407,2012-09-12 10:38:33.523,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-2407,2012
CVE-2012-3982,2012-10-10 17:55:01.360,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-3982,2012
CVE-2012-1639,2012-10-01 20:55:03.783,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-1639,2012
CVE-2012-3516,2012-11-23 20:55:03.650,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-3516,2012
CVE-2012-2068,2012-09-05 00:55:15.263,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-2068,2012
CVE-2012-0005,2012-01-10 21:55:03.837,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2012-0005,2012
CVE-2011-5153,2012-09-06 10:41:56.847,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-5153,2012
CVE-2012-3868,2012-07-25 10:42:35.850,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-3868,2012
CVE-2012-3864,2012-08-06 16:55:06.040,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-3864,2012
CVE-2012-2017,2012-06-30 10:15:04.827,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2012-2017,2012
CVE-2012-3398,2012-07-23 21:55:05.030,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-3398,2012
CVE-2011-4297,2012-07-16 10:28:37.377,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2011-4297,2012
CVE-2012-5591,2012-12-26 17:55:02.407,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-5591,2012
CVE-2012-3643,2012-09-13 10:30:19.573,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2012-3643,2012
CVE-2012-2642,2012-07-07 10:21:13.887,2025-04-11T00:51:21.963,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2012-2642,2012
CVE-2012-2100,2012-07-03 16:40:32.067,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-2100,2012
CVE-2012-4923,2012-09-15 17:55:07.223,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-4923,2012
CVE-2012-1632,2012-09-20 00:55:04.890,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-1632,2012
CVE-2012-1943,2012-06-05 23:55:01.733,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1943,2012
CVE-2012-0381,2012-03-29 11:01:16.073,2025-04-11T00:51:21.963,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2012-0381,2012
CVE-2012-0931,2012-01-28 01:55:01.593,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-0931,2012
CVE-2011-2545,2012-06-13 20:55:01.707,2025-04-11T00:51:21.963,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2011-2545,2012
CVE-2012-0233,2012-02-21 13:31:56.953,2025-04-11T00:51:21.963,cret@cert.org,https://cvefeed.io/vuln/detail/CVE-2012-0233,2012
CVE-2012-4031,2012-07-17 21:55:02.397,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-4031,2012
CVE-2012-0714,2012-09-10 17:55:00.977,2025-04-11T00:51:21.963,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2012-0714,2012
CVE-2012-4938,2012-11-18 21:55:00.883,2025-04-11T00:51:21.963,cret@cert.org,https://cvefeed.io/vuln/detail/CVE-2012-4938,2012
CVE-2012-1392,2012-03-07 11:55:03.850,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1392,2012
CVE-2012-1384,2012-03-07 11:55:03.583,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1384,2012
CVE-2010-5277,2012-10-07 20:55:00.847,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-5277,2012
CVE-2012-1015,2012-08-06 16:55:01.320,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1015,2012
CVE-2012-0188,2012-01-18 20:55:02.957,2025-04-11T00:51:21.963,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2012-0188,2012
CVE-2012-5483,2012-12-26 22:55:03.677,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-5483,2012
CVE-2012-1390,2012-03-07 11:55:03.787,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-1390,2012
CVE-2012-4280,2012-08-13 22:55:01.897,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-4280,2012
CVE-2012-0180,2012-05-09 00:55:01.803,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2012-0180,2012
CVE-2012-1855,2012-06-12 22:55:01.467,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2012-1855,2012
CVE-2007-6752,2012-03-28 10:54:59.457,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2007-6752,2012
CVE-2012-2194,2012-07-25 10:42:34.680,2025-04-11T00:51:21.963,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2012-2194,2012
CVE-2012-2000,2012-05-02 21:55:01.077,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2012-2000,2012
CVE-2012-3137,2012-09-21 23:55:01.230,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2012-3137,2012
CVE-2011-4790,2012-02-02 00:55:01.190,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2011-4790,2012
CVE-2013-2414,2013-04-17 18:55:06.803,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2013-2414,2013
CVE-2013-5054,2013-12-11 00:55:04.067,2025-04-11T00:51:21.963,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2013-5054,2013
CVE-2013-4965,2013-10-25 23:55:04.363,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-4965,2013
CVE-2013-2195,2013-08-23 16:55:07.117,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2013-2195,2013
CVE-2012-3532,2013-04-12 22:55:00.950,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-3532,2013
CVE-2013-4345,2013-10-10 10:55:06.380,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2013-4345,2013
CVE-2012-6547,2013-03-15 20:55:07.727,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-6547,2013
CVE-2013-5188,2013-10-24 03:48:52.410,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2013-5188,2013
CVE-2012-6524,2013-01-31 05:44:00.383,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2012-6524,2013
CVE-2013-3807,2013-07-17 13:41:16.910,2025-04-11T00:51:21.963,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2013-3807,2013
CVE-2013-4947,2013-07-29 23:27:49.883,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-4947,2013
CVE-2013-3515,2013-07-29 23:27:38.473,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-3515,2013
CVE-2013-0560,2013-07-03 13:54:31.047,2025-04-11T00:51:21.963,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2013-0560,2013
CVE-2013-1013,2013-06-05 14:39:55.603,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2013-1013,2013
CVE-2013-0904,2013-03-05 21:55:11.317,2025-04-11T00:51:21.963,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2013-0904,2013
CVE-2013-4938,2013-07-29 13:59:20.727,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-4938,2013
CVE-2013-5673,2013-09-10 19:55:14.300,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-5673,2013
CVE-2013-4820,2013-09-23 10:18:58.987,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2013-4820,2013
CVE-2013-2895,2013-09-16 13:01:44.957,2025-04-11T00:51:21.963,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2013-2895,2013
CVE-2011-3118,2013-07-04 14:33:40.320,2023-11-07T02:08:25.273,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2011-3118,2013
CVE-2013-0158,2013-02-24 22:55:01.253,2025-04-11T00:51:21.963,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2013-0158,2013
CVE-2013-0799,2013-04-03 11:56:21.277,2025-04-11T00:51:21.963,security@mozilla.org,https://cvefeed.io/vuln/detail/CVE-2013-0799,2013
CVE-2013-7100,2013-12-19 22:55:04.570,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-7100,2013
CVE-2013-1733,2013-10-24 10:53:07.537,2025-04-11T00:51:21.963,security@mozilla.org,https://cvefeed.io/vuln/detail/CVE-2013-1733,2013
CVE-2013-5962,2013-09-30 22:55:03.133,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-5962,2013
CVE-2013-1589,2013-02-03 01:55:07.863,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-1589,2013
CVE-2013-0994,2013-05-20 14:44:34.543,2025-04-11T00:51:21.963,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2013-0994,2013
CVE-2012-4967,2013-07-02 20:55:01.570,2023-11-07T02:12:07.267,cret@cert.org,https://cvefeed.io/vuln/detail/CVE-2012-4967,2013
CVE-2013-0701,2013-02-14 12:11:30.777,2025-04-11T00:51:21.963,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2013-0701,2013
CVE-2013-5621,2013-09-17 12:04:25.057,2023-11-07T02:16:43.870,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-5621,2013
CVE-2013-5411,2013-12-21 14:22:56.973,2025-04-11T00:51:21.963,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2013-5411,2013
CVE-2010-5287,2013-01-31 05:43:59.727,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2010-5287,2013
CVE-2012-5219,2013-04-28 03:24:14.690,2025-04-11T00:51:21.963,hp-security-alert@hp.com,https://cvefeed.io/vuln/detail/CVE-2012-5219,2013
CVE-2013-6815,2013-11-20 14:12:30.913,2025-04-11T00:51:21.963,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2013-6815,2013
