cve_id,title,description,published_date,last_modified,remotely_exploit,source,category,affected_products,cvss_scores,url
CVE-2007-5352,Microsoft Windows Local Privilege Escalation,"Unspecified vulnerability in Local Security Authority Subsystem Service (LSASS) in Microsoft Windows 2000 SP4, XP SP2, and Server 2003 SP1 and SP2 allows local users to gain privileges via a crafted local procedure call (LPC) request.","Jan. 8, 2008, 8:46 p.m.","April 9, 2025, 12:30 a.m.",No,[email protected],,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_2000""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""windows_2003_server""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""windows_xp""}]","[{""score"": ""7.2"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:L/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""3.9"", ""impact_score"": ""10"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2007-5352
CVE-2008-4324,Firefox DoS UI Event Dispatcher NULL Pointer Dereference,"The following products are affected byCVE-2008-4324vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Sept. 29, 2008, 8:09 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Mozilla"", ""product"": ""firefox""}, {""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_xp""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:N/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-4324
CVE-2008-0332,Arisa DirectoryTraversal Vulnerability,Directory traversal vulnerability in arias/help/effect.php in aria 0.99-6 allows remote attackers to include and execute arbitrary local files via directory traversal sequences in the page parameter.,"Jan. 17, 2008, 10 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Aria"", ""product"": ""aria""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-0332
CVE-2008-1100,ClamAV Buffer Overflow,"The following products are affected byCVE-2008-1100vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","April 14, 2008, 4:05 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Clam_anti-virus"", ""product"": ""clamav""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-1100
CVE-2007-6017,Symantec Backup Exec for Windows Server (BEWS) Remote Code Execution (RCE) and File Overwrite,"The following products are affected byCVE-2007-6017vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Feb. 29, 2008, 7:44 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Symantec"", ""product"": ""backup_exec_for_windows_server""}]","[{""score"": ""5.1"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:H/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""4.9"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2007-6017
CVE-2008-1349,Bama Galerie SQL Injection,SQL injection vulnerability in viewcat.php in the bamaGalerie (Bama Galerie) 3.03 and 3.041 module for eXV2 2.0.6 allows remote attackers to execute arbitrary SQL commands via the cid parameter.,"March 17, 2008, 4:44 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Exv2"", ""product"": ""exv2""}, {""id"": ""2"", ""vendor"": ""Exv2"", ""product"": ""bamagalerie""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-1349
CVE-2008-3149,F5 FirePass Infinite Denial of Service Vulnerability,"The following products are affected byCVE-2008-3149vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","July 11, 2008, 7:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""F5"", ""product"": ""firepass_1200""}]","[{""score"": ""7.8"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:N/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""6.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-3149
CVE-2008-2554,BP Blog SQL Injection Vulnerabilities,"The following products are affected byCVE-2008-2554vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","June 5, 2008, 9:32 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Bp_blog"", ""product"": ""bp_blog""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-2554
CVE-2008-2695,"""phpInv Directory Traversal Vulnerability""",Directory traversal vulnerability in entry.php in phpInv 0.8.0 allows remote attackers to include and execute arbitrary local files via a .. (dot dot) in the action parameter.,"June 13, 2008, 7:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Phpinv"", ""product"": ""phpinv""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-2695
CVE-2008-0509,IBM AIX 4.3 piox25 Buffer Overflows Denial of Service,"The following products are affected byCVE-2008-0509vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Jan. 31, 2008, 8 p.m.","April 9, 2025, 12:30 a.m.",No,[email protected],,"[{""id"": ""1"", ""vendor"": ""Ibm"", ""product"": ""aix""}]","[{""score"": ""4.4"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:L/AC:M/Au:S/C:N/I:N/A:C"", ""exploitability_score"": ""2.7"", ""impact_score"": ""6.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-0509
CVE-2008-1621,GeeCarts Cross-Site Scripting Vulnerability,"The following products are affected byCVE-2008-1621vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","April 2, 2008, 5:44 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Geertsen_holdings_inc"", ""product"": ""geecarts""}]","[{""score"": ""4.3"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""8.6"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-1621
CVE-2008-1637,PowerDNS Recursor Predictable Randomness Vulnerability,"The following products are affected byCVE-2008-1637vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","April 2, 2008, 5:44 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Powerdns"", ""product"": ""recursor""}]","[{""score"": ""6.8"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""8.6"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-1637
CVE-2008-0068,HP OpenView Network Node Manager Directory Traversal,"Directory traversal vulnerability in OpenView5.exe in HP OpenView Network Node Manager (OV NNM) 7.01, 7.51, and 7.53 allows remote attackers to read arbitrary files via directory traversal sequences in the Action parameter.","April 16, 2008, 6:05 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Hp"", ""product"": ""openview_network_node_manager""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:N/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-0068
CVE-2008-2100,VMware VIX API Buffer Overflow Vulnerability,"The following products are affected byCVE-2008-2100vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","June 5, 2008, 8:32 p.m.","April 9, 2025, 12:30 a.m.",No,[email protected],,"[{""id"": ""1"", ""vendor"": ""Vmware"", ""product"": ""esxi""}, {""id"": ""2"", ""vendor"": ""Vmware"", ""product"": ""player""}, {""id"": ""3"", ""vendor"": ""Vmware"", ""product"": ""server""}, {""id"": ""4"", ""vendor"": ""Vmware"", ""product"": ""workstation""}, {""id"": ""5"", ""vendor"": ""Vmware"", ""product"": ""fusion""}, {""id"": ""6"", ""vendor"": ""Vmware"", ""product"": ""ace""}, {""id"": ""7"", ""vendor"": ""Vmware"", ""product"": ""esx""}, {""id"": ""8"", ""vendor"": ""Vmware"", ""product"": ""esx_server""}]","[{""score"": ""7.2"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:L/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""3.9"", ""impact_score"": ""10"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-2100
CVE-2008-5715,Mozilla Firefox JavaScript Hash Property Denial of Service,"The following products are affected byCVE-2008-5715vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Dec. 24, 2008, 6:29 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Mozilla"", ""product"": ""firefox""}, {""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_vista""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:N/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-5715
CVE-2008-3006,Microsoft Office Excel Record Parsing Vulnerability,"Microsoft Office Excel 2000 SP3, 2002 SP3, 2003 SP2 and SP3, and 2007 Gold and SP1; Office Excel Viewer 2003 Gold and SP3; Office Excel Viewer; Office Compatibility Pack 2007 Gold and SP1; Office SharePoint Server 2007 Gold and SP1; and Office 2004 and 2008 for Mac do not properly parse Country record values when loading Excel files, which allows remote attackers to execute arbitrary code via a crafted Excel file, aka the ""Excel Record Parsing Vulnerability.""","Aug. 12, 2008, 11:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""office""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""sharepoint_server""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""office_compatibility_pack""}, {""id"": ""4"", ""vendor"": ""Microsoft"", ""product"": ""office_excel_viewer""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-3006
CVE-2008-3711,PHPArcadeScript SQL Injection Vulnerability,SQL injection vulnerability in index.php in PHPArcadeScript (PHP Arcade Script) 4.0 allows remote attackers to execute arbitrary SQL commands via the cat parameter in a browse action.,"Aug. 19, 2008, 7:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Phparcadescript"", ""product"": ""phparcadescript""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-3711
CVE-2008-0727,IBM Informix Dynamic Server (IDS) Buffer Overflow Vulnerabilities,"The following products are affected byCVE-2008-0727vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","March 18, 2008, 12:44 a.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Ibm"", ""product"": ""informix_dynamic_server""}]","[{""score"": ""8.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:S/C:N/I:C/A:C"", ""exploitability_score"": ""8"", ""impact_score"": ""9.2"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-0727
CVE-2008-2870,ShareCMS SQL Injection,"The following products are affected byCVE-2008-2870vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","June 26, 2008, 5:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Sharecms"", ""product"": ""sharecms""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-2870
CVE-2008-4578,Dovecot ACL Plugin Mailbox Bypas Vulnerability,"The following products are affected byCVE-2008-4578vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Oct. 15, 2008, 8:08 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Dovecot"", ""product"": ""dovecot""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-4578
CVE-2008-3707,CyBoards PHP Lite PHP Remote File Inclusion Vulnerability,"The following products are affected byCVE-2008-3707vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Aug. 19, 2008, 7:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Hotscripts"", ""product"": ""cyboards_php_lite""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-3707
CVE-2008-5012,Mozilla Firefox Clickjacking Image Leverage,"The following products are affected byCVE-2008-5012vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Nov. 13, 2008, 11:30 a.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Mozilla"", ""product"": ""firefox""}, {""id"": ""2"", ""vendor"": ""Mozilla"", ""product"": ""thunderbird""}, {""id"": ""3"", ""vendor"": ""Mozilla"", ""product"": ""seamonkey""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:N/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-5012
CVE-2008-2627,Joomla! IDoBlog SQL Injection,"SQL injection vulnerability in the IDoBlog (com_idoblog) component b24 and earlier and 1.0, a component for Joomla!, allows remote attackers to execute arbitrary SQL commands via the userid parameter in a userblog action to index.php.","June 10, 2008, 12:32 a.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Joomla"", ""product"": ""com_idoblog""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-2627
CVE-2008-4265,Microsoft Office Excel File Format Parsing Vulnerability,"Microsoft Office Excel 2000 SP3 allows remote attackers to execute arbitrary code via a crafted Excel spreadsheet that contains a malformed object, which triggers memory corruption during the loading of records from this spreadsheet, aka ""File Format Parsing Vulnerability.""","Dec. 10, 2008, 2 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""office""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""excel""}, {""id"": ""3"", ""vendor"": ""Microsoft"", ""product"": ""office_compatibility_pack_for_word_excel_ppt_2007""}, {""id"": ""4"", ""vendor"": ""Microsoft"", ""product"": ""open_xml_file_format_converter""}, {""id"": ""5"", ""vendor"": ""Microsoft"", ""product"": ""office_excel""}, {""id"": ""6"", ""vendor"": ""Microsoft"", ""product"": ""office_excel_viewer""}, {""id"": ""7"", ""vendor"": ""Microsoft"", ""product"": ""20007_office_system""}]","[{""score"": ""9.3"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:M/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""8.6"", ""impact_score"": ""10"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-4265
CVE-2008-3026,OneClick CMS SQL Injection Vulnerability,SQL injection vulnerability in index.php in OneClick CMS (aka Sisplet CMS) 2008-01-24 allows remote attackers to execute arbitrary SQL commands via the id parameter.,"July 7, 2008, 6:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Oneclick_cms"", ""product"": ""oneclick_cms""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-3026
CVE-2008-0662,Check Point VPN-1 SecuRemote/Credentials Caching Privilege Escalation,"The following products are affected byCVE-2008-0662vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Feb. 8, 2008, 2 a.m.","April 9, 2025, 12:30 a.m.",No,[email protected],,"[{""id"": ""1"", ""vendor"": ""Checkpoint"", ""product"": ""vpn-1_secureclient""}]","[{""score"": ""7.2"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:L/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""3.9"", ""impact_score"": ""10"", ""source"": ""[email protected]""}, {""score"": ""7.8"", ""version"": ""CVSS 3.1"", ""severity"": ""HIGH"", ""vector"": ""CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H"", ""exploitability_score"": ""1.8"", ""impact_score"": ""5.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-0662
CVE-2008-4801,IBM Tivoli Storage Manager (TSM) Data Protection for SQL Heap-Based Buffer Overflow Vulnerability,"The following products are affected byCVE-2008-4801vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Oct. 31, 2008, midnight","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Ibm"", ""product"": ""tivoli_storage_manager""}, {""id"": ""2"", ""vendor"": ""Ibm"", ""product"": ""tivoli_storage_manager_client""}, {""id"": ""3"", ""vendor"": ""Ibm"", ""product"": ""tivoli_storage_manager_express""}]","[{""score"": ""10"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:C/I:C/A:C"", ""exploitability_score"": ""10"", ""impact_score"": ""10"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-4801
CVE-2008-3220,Drupal CSRF Translation Deletion Vulnerability,"Cross-site request forgery (CSRF) vulnerability in Drupal 5.x before 5.8 and 6.x before 6.3 allows remote attackers to perform administrative actions via vectors involving deletion of ""translated strings.""","July 18, 2008, 4:41 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Fedoraproject"", ""product"": ""fedora""}, {""id"": ""1"", ""vendor"": ""Drupal"", ""product"": ""drupal""}]","[{""score"": ""4.3"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:M/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""8.6"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-3220
CVE-2009-0480,Sun Solaris/OpenSolaris IMPROPER ARENA DENIAL OF SERVICE,"The following products are affected byCVE-2009-0480vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Feb. 9, 2009, 4:30 p.m.","April 9, 2025, 12:30 a.m.",No,[email protected],,"[{""id"": ""1"", ""vendor"": ""Sun"", ""product"": ""solaris""}, {""id"": ""2"", ""vendor"": ""Sun"", ""product"": ""opensolaris""}]","[{""score"": ""4.9"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:L/AC:L/Au:N/C:N/I:N/A:C"", ""exploitability_score"": ""3.9"", ""impact_score"": ""6.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2009-0480
CVE-2009-1816,My Game Script SQL Injection Vulnerability,SQL injection vulnerability in admin.php in My Game Script 2.0 allows remote attackers to execute arbitrary SQL commands via the user parameter (aka the username field).  NOTE: some of these details are obtained from third party information.,"May 29, 2009, 4:30 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Mygamescript"", ""product"": ""my_game_script""}]","[{""score"": ""7.5"", ""version"": ""CVSS 2.0"", ""severity"": ""HIGH"", ""vector"": ""AV:N/AC:L/Au:N/C:P/I:P/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""6.4"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2009-1816
CVE-2009-4091,Simplog Unauthenticated Remote CommentEditing and Deletion,"The following products are affected byCVE-2009-4091vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Nov. 29, 2009, 1:07 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Simplog"", ""product"": ""simplog""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:P/A:N"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2009-4091
CVE-2009-2764,Microsoft Internet Explorer Denial of Service Vulnerability,"The following products are affected byCVE-2009-2764vulnerability.
                                            Even ifcvefeed.iois aware of the exact versions of the
                                            products
                                            that
                                            are
                                            affected, the information is not represented in the table below.","Aug. 14, 2009, 3:16 p.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Microsoft"", ""product"": ""windows_7""}, {""id"": ""2"", ""vendor"": ""Microsoft"", ""product"": ""internet_explorer""}]","[{""score"": ""5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:N/C:N/I:N/A:P"", ""exploitability_score"": ""10"", ""impact_score"": ""2.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2009-2764
CVE-2008-5437,Oracle Database Job Queue Component Remote Code Execution Vulnerability,"Unspecified vulnerability in the Job Queue component in Oracle Database 9.2.0.8, 9.2.0.8DV, 10.1.0.5, 10.2.0.4, and 11.1.0.6 allows remote authenticated users to affect confidentiality and integrity, related to DBMS_IJOB.","Jan. 14, 2009, 1:30 a.m.","April 9, 2025, 12:30 a.m.",Yes !,[email protected],,"[{""id"": ""1"", ""vendor"": ""Oracle"", ""product"": ""database_server""}, {""id"": ""2"", ""vendor"": ""Oracle"", ""product"": ""database_10g""}, {""id"": ""3"", ""vendor"": ""Oracle"", ""product"": ""database_9i""}, {""id"": ""4"", ""vendor"": ""Oracle"", ""product"": ""database_11i""}]","[{""score"": ""5.5"", ""version"": ""CVSS 2.0"", ""severity"": ""MEDIUM"", ""vector"": ""AV:N/AC:L/Au:S/C:P/I:P/A:N"", ""exploitability_score"": ""8"", ""impact_score"": ""4.9"", ""source"": ""[email protected]""}]",https://cvefeed.io/vuln/detail/CVE-2008-5437
