cve_id,published,last_modified,source_identifier,url,cve_year
CVE-2022-34919,2022-08-23T01:15:07.753,2024-11-21T07:10:26.253,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-34919,2022
CVE-2022-35733,2022-08-23T02:15:07.503,2024-11-21T07:11:34.117,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-35733,2022
CVE-2022-2829,2022-08-23T04:15:10.370,2024-11-21T07:01:46.073,security@huntr.dev,https://cvefeed.io/vuln/detail/CVE-2022-2829,2022
CVE-2022-21208,2022-08-23T05:15:07.643,2024-11-21T06:44:06.843,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-21208,2022
CVE-2022-24298,2022-08-23T05:15:07.760,2024-11-21T06:50:07.187,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-24298,2022
CVE-2022-24381,2022-08-23T05:15:07.817,2024-11-21T06:50:18.107,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-24381,2022
CVE-2022-25231,2022-08-23T05:15:07.873,2024-11-21T06:51:50.897,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-25231,2022
CVE-2022-25302,2022-08-23T05:15:07.933,2024-11-21T06:51:57.417,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-25302,2022
CVE-2022-25304,2022-08-23T05:15:07.987,2024-11-21T06:51:57.640,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-25304,2022
CVE-2022-25761,2022-08-23T05:15:08.047,2024-11-21T06:52:57.323,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-25761,2022
CVE-2022-25888,2022-08-23T05:15:08.107,2024-11-21T06:53:10.070,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-25888,2022
CVE-2022-27637,2022-08-23T07:15:07.737,2024-11-21T06:56:04.320,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-27637,2022
CVE-2022-34486,2022-08-23T07:15:07.843,2024-11-21T07:09:40.210,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-34486,2022
CVE-2022-36350,2022-08-23T07:15:07.897,2025-06-30T21:15:29.737,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-36350,2022
CVE-2022-2796,2022-08-23T08:15:07.523,2024-11-21T07:01:42.723,security@huntr.dev,https://cvefeed.io/vuln/detail/CVE-2022-2796,2022
CVE-2022-1989,2022-08-23T10:15:08.793,2024-11-21T06:41:53.937,info@cert.vde.com,https://cvefeed.io/vuln/detail/CVE-2022-1989,2022
CVE-2022-28817,2022-08-23T10:15:08.880,2023-11-07T03:45:45.750,info@cert.vde.com,https://cvefeed.io/vuln/detail/CVE-2022-28817,2022
CVE-2022-2956,2022-08-23T11:15:08.137,2024-11-21T07:01:59.063,cna@vuldb.com,https://cvefeed.io/vuln/detail/CVE-2022-2956,2022
CVE-2022-35203,2022-08-23T13:15:08.427,2024-11-21T07:10:53.703,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-35203,2022
CVE-2022-36261,2022-08-23T13:15:08.477,2024-11-21T07:12:40.580,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36261,2022
CVE-2022-37199,2022-08-23T13:15:08.520,2024-11-21T07:14:36.070,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37199,2022
CVE-2022-37223,2022-08-23T14:15:08.633,2024-11-21T07:14:37.430,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37223,2022
CVE-2022-35278,2022-08-23T15:15:11.247,2024-11-21T07:11:01.790,security@apache.org,https://cvefeed.io/vuln/detail/CVE-2022-35278,2022
CVE-2022-28882,2022-08-23T16:15:10.237,2024-11-21T06:58:07.733,cve-notifications-us@f-secure.com,https://cvefeed.io/vuln/detail/CVE-2022-28882,2022
CVE-2022-28883,2022-08-23T16:15:10.283,2024-11-21T06:58:07.860,cve-notifications-us@f-secure.com,https://cvefeed.io/vuln/detail/CVE-2022-28883,2022
CVE-2022-29476,2022-08-23T16:15:10.327,2024-11-21T06:59:09.183,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-29476,2022
CVE-2022-2965,2022-08-23T16:15:10.387,2024-11-21T07:02:00.017,security@huntr.dev,https://cvefeed.io/vuln/detail/CVE-2022-2965,2022
CVE-2022-33142,2022-08-23T16:15:10.463,2025-02-20T21:15:21.377,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-33142,2022
CVE-2022-34648,2022-08-23T16:15:10.517,2024-11-21T07:09:54.243,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-34648,2022
CVE-2022-34658,2022-08-23T16:15:10.577,2025-03-21T16:07:09.227,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-34658,2022
CVE-2022-34868,2022-08-23T16:15:10.633,2024-11-21T07:10:20.183,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-34868,2022
CVE-2022-35235,2022-08-23T16:15:10.690,2025-02-20T21:15:23.083,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-35235,2022
CVE-2022-35242,2022-08-23T16:15:10.740,2024-11-21T07:10:57.450,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-35242,2022
CVE-2022-35726,2022-08-23T16:15:11.037,2025-02-20T21:15:23.280,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-35726,2022
CVE-2022-36282,2022-08-23T16:15:11.087,2024-11-21T07:12:42.947,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36282,2022
CVE-2022-36285,2022-08-23T16:15:11.143,2024-11-21T07:12:43.213,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36285,2022
CVE-2022-36288,2022-08-23T16:15:11.207,2025-03-21T16:07:09.227,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36288,2022
CVE-2022-36292,2022-08-23T16:15:11.267,2024-11-21T07:12:43.717,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36292,2022
CVE-2022-36341,2022-08-23T16:15:11.327,2024-11-21T07:12:49.563,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36341,2022
CVE-2022-36347,2022-08-23T16:15:11.387,2024-11-21T07:12:50.240,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36347,2022
CVE-2022-36379,2022-08-23T16:15:11.447,2024-11-21T07:12:54.283,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36379,2022
CVE-2022-36389,2022-08-23T16:15:11.503,2024-11-21T07:12:55.577,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36389,2022
CVE-2022-36394,2022-08-23T16:15:11.563,2024-11-21T07:12:56.217,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36394,2022
CVE-2022-36405,2022-08-23T16:15:11.623,2024-11-21T07:12:57.433,audit@patchstack.com,https://cvefeed.io/vuln/detail/CVE-2022-36405,2022
CVE-2022-37111,2022-08-23T16:15:11.677,2024-11-21T07:14:28.523,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37111,2022
CVE-2022-37112,2022-08-23T16:15:11.717,2024-11-21T07:14:28.703,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37112,2022
CVE-2022-37113,2022-08-23T16:15:11.757,2024-11-21T07:14:28.860,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37113,2022
CVE-2022-2946,2022-08-23T17:15:14.383,2024-11-21T07:01:58.100,security@huntr.dev,https://cvefeed.io/vuln/detail/CVE-2022-2946,2022
CVE-2022-37428,2022-08-23T17:15:15.170,2024-11-21T07:14:58.440,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37428,2022
CVE-2022-38663,2022-08-23T17:15:15.257,2024-11-21T07:16:53.420,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2022-38663,2022
CVE-2022-38664,2022-08-23T17:15:15.310,2024-11-21T07:16:53.553,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2022-38664,2022
CVE-2022-38665,2022-08-23T17:15:15.363,2024-11-21T07:16:53.677,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2022-38665,2022
CVE-2022-1513,2022-08-23T18:15:08.863,2024-11-21T06:40:52.560,psirt@lenovo.com,https://cvefeed.io/vuln/detail/CVE-2022-1513,2022
CVE-2022-35115,2022-08-23T18:15:08.947,2024-11-21T07:10:46.773,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-35115,2022
CVE-2022-38172,2022-08-23T19:15:09.800,2024-11-21T07:15:56.290,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-38172,2022
CVE-2022-38463,2022-08-23T19:15:09.853,2024-11-21T07:16:31.680,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-38463,2022
CVE-2022-2938,2022-08-23T20:15:08.840,2024-11-21T07:01:57.473,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2022-2938,2022
CVE-2022-31676,2022-08-23T20:15:08.903,2024-11-21T07:05:06.290,security@vmware.com,https://cvefeed.io/vuln/detail/CVE-2022-31676,2022
CVE-2022-38132,2022-08-24T00:15:08.150,2024-11-21T07:15:51.357,info@cybellum.com,https://cvefeed.io/vuln/detail/CVE-2022-38132,2022
CVE-2022-24375,2022-08-24T05:15:07.230,2024-11-21T06:50:17.490,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-24375,2022
CVE-2022-25903,2022-08-24T05:15:07.377,2024-11-21T06:53:11.623,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2022-25903,2022
CVE-2022-36945,2022-08-24T06:15:07.817,2024-11-21T07:14:07.350,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36945,2022
CVE-2022-37305,2022-08-24T06:15:07.883,2024-11-21T07:14:43.080,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37305,2022
CVE-2022-37418,2022-08-24T06:15:07.930,2024-11-21T07:14:57.383,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37418,2022
CVE-2022-37333,2022-08-24T09:15:08.327,2024-11-21T07:14:46.550,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-37333,2022
CVE-2022-38078,2022-08-24T09:15:08.493,2024-11-21T07:15:44.153,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-38078,2022
CVE-2022-38080,2022-08-24T09:15:08.540,2024-11-21T07:15:44.407,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-38080,2022
CVE-2022-38089,2022-08-24T09:15:08.583,2024-11-21T07:15:46.230,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2022-38089,2022
CVE-2022-27812,2022-08-24T12:15:08.433,2024-11-21T06:56:14.287,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-27812,2022
CVE-2022-33172,2022-08-24T12:15:08.487,2024-11-21T07:07:38.877,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-33172,2022
CVE-2022-36633,2022-08-24T13:15:08.130,2024-11-21T07:13:25.977,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36633,2022
CVE-2022-37153,2022-08-24T13:15:08.177,2024-11-21T07:14:31.937,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37153,2022
CVE-2022-20122,2022-08-24T14:15:09.450,2024-11-21T06:42:12.097,security@android.com,https://cvefeed.io/vuln/detail/CVE-2022-20122,2022
CVE-2022-2234,2022-08-24T16:15:11.797,2024-11-21T07:00:35.623,ics-cert@hq.dhs.gov,https://cvefeed.io/vuln/detail/CVE-2022-2234,2022
CVE-2022-2569,2022-08-24T16:15:11.907,2024-11-21T07:01:16.057,ics-cert@hq.dhs.gov,https://cvefeed.io/vuln/detail/CVE-2022-2569,2022
CVE-2022-2978,2022-08-24T16:15:12.010,2024-11-21T07:02:01.207,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2022-2978,2022
CVE-2022-34836,2022-08-24T16:15:12.087,2024-11-21T07:10:17.200,cybersecurity@ch.abb.com,https://cvefeed.io/vuln/detail/CVE-2022-34836,2022
CVE-2022-34837,2022-08-24T16:15:12.250,2024-11-21T07:10:17.323,cybersecurity@ch.abb.com,https://cvefeed.io/vuln/detail/CVE-2022-34837,2022
CVE-2022-34838,2022-08-24T16:15:12.323,2024-11-21T07:10:17.437,cybersecurity@ch.abb.com,https://cvefeed.io/vuln/detail/CVE-2022-34838,2022
CVE-2022-37178,2022-08-24T17:15:08.290,2024-11-21T07:14:34.330,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37178,2022
CVE-2022-37181,2022-08-24T17:15:08.343,2024-11-21T07:14:34.480,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37181,2022
CVE-2022-32793,2022-08-24T20:15:08.627,2025-05-30T17:15:25.823,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32793,2022
CVE-2022-32810,2022-08-24T20:15:08.677,2025-05-30T17:15:26.163,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32810,2022
CVE-2022-32811,2022-08-24T20:15:08.723,2025-05-29T19:15:23.860,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32811,2022
CVE-2022-32812,2022-08-24T20:15:08.773,2025-05-29T19:15:24.080,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32812,2022
CVE-2022-32813,2022-08-24T20:15:08.823,2025-05-29T18:15:21.307,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32813,2022
CVE-2022-32834,2022-08-24T20:15:08.877,2025-05-29T18:15:22.060,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32834,2022
CVE-2022-32837,2022-08-24T20:15:08.920,2025-05-29T18:15:22.253,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32837,2022
CVE-2022-32838,2022-08-24T20:15:08.963,2025-05-29T18:15:22.463,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32838,2022
CVE-2022-32839,2022-08-24T20:15:09.010,2025-05-29T19:15:24.263,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32839,2022
CVE-2022-32840,2022-08-24T20:15:09.057,2025-05-29T18:15:22.650,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32840,2022
CVE-2022-32857,2022-08-24T20:15:09.097,2025-05-29T18:15:22.830,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32857,2022
CVE-2022-32893,2022-08-24T20:15:09.147,2025-02-28T14:56:47.870,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32893,2022
CVE-2022-32894,2022-08-24T20:15:09.193,2025-02-28T14:56:40.970,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2022-32894,2022
CVE-2022-32427,2022-08-25T02:15:19.660,2025-01-22T16:10:51.403,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-32427,2022
CVE-2022-34960,2022-08-25T02:15:19.733,2024-11-21T07:10:28.770,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-34960,2022
CVE-2022-2957,2022-08-25T06:15:07.677,2024-11-21T07:01:59.183,cna@vuldb.com,https://cvefeed.io/vuln/detail/CVE-2022-2957,2022
CVE-2022-36804,2022-08-25T06:15:09.077,2025-02-09T20:50:44.560,security@atlassian.com,https://cvefeed.io/vuln/detail/CVE-2022-36804,2022
CVE-2022-36456,2022-08-25T14:15:09.170,2024-11-21T07:13:03.430,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36456,2022
CVE-2022-36458,2022-08-25T14:15:09.217,2024-11-21T07:13:03.607,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36458,2022
CVE-2022-36459,2022-08-25T14:15:09.260,2024-11-21T07:13:03.767,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36459,2022
CVE-2022-36460,2022-08-25T14:15:09.307,2024-11-21T07:13:03.923,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36460,2022
CVE-2022-36461,2022-08-25T14:15:09.350,2024-11-21T07:13:04.067,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36461,2022
CVE-2022-36462,2022-08-25T14:15:09.397,2024-11-21T07:13:04.227,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36462,2022
CVE-2022-36463,2022-08-25T14:15:09.447,2024-11-21T07:13:04.387,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36463,2022
CVE-2022-36464,2022-08-25T14:15:09.490,2024-11-21T07:13:04.540,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36464,2022
CVE-2022-36465,2022-08-25T14:15:09.533,2024-11-21T07:13:04.703,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36465,2022
CVE-2022-36466,2022-08-25T14:15:09.577,2024-11-21T07:13:04.853,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36466,2022
CVE-2022-36467,2022-08-25T14:15:09.620,2024-11-21T07:13:05.003,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36467,2022
CVE-2022-36468,2022-08-25T14:15:09.663,2024-11-21T07:13:05.160,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36468,2022
CVE-2022-36469,2022-08-25T14:15:09.707,2024-11-21T07:13:05.320,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36469,2022
CVE-2022-36470,2022-08-25T14:15:09.750,2024-11-21T07:13:05.500,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36470,2022
CVE-2022-36471,2022-08-25T14:15:09.800,2024-11-21T07:13:05.670,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36471,2022
CVE-2022-36472,2022-08-25T14:15:09.843,2024-11-21T07:13:05.830,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36472,2022
CVE-2022-36473,2022-08-25T14:15:09.887,2024-11-21T07:13:05.980,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36473,2022
CVE-2022-36474,2022-08-25T14:15:09.930,2024-11-21T07:13:06.143,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36474,2022
CVE-2022-36475,2022-08-25T14:15:09.977,2024-11-21T07:13:06.303,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36475,2022
CVE-2022-36477,2022-08-25T14:15:10.020,2024-11-21T07:13:06.480,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36477,2022
CVE-2022-36478,2022-08-25T14:15:10.060,2024-11-21T07:13:06.643,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36478,2022
CVE-2022-36479,2022-08-25T14:15:10.107,2024-11-21T07:13:06.803,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36479,2022
CVE-2022-36480,2022-08-25T14:15:10.147,2024-11-21T07:13:06.970,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36480,2022
CVE-2022-36481,2022-08-25T14:15:10.190,2024-11-21T07:13:07.133,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36481,2022
CVE-2022-36482,2022-08-25T14:15:10.237,2024-11-21T07:13:07.287,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36482,2022
CVE-2022-36483,2022-08-25T14:15:10.280,2024-11-21T07:13:07.443,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36483,2022
CVE-2022-36484,2022-08-25T14:15:10.327,2024-11-21T07:13:07.600,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36484,2022
CVE-2022-36485,2022-08-25T14:15:10.380,2024-11-21T07:13:07.753,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36485,2022
CVE-2022-36486,2022-08-25T14:15:10.433,2024-11-21T07:13:07.907,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36486,2022
CVE-2022-36487,2022-08-25T14:15:10.487,2024-11-21T07:13:08.083,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36487,2022
CVE-2022-36488,2022-08-25T14:15:10.537,2024-11-21T07:13:08.260,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36488,2022
CVE-2022-36489,2022-08-25T14:15:10.580,2024-11-21T07:13:08.417,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36489,2022
CVE-2022-36490,2022-08-25T14:15:10.623,2024-11-21T07:13:08.563,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36490,2022
CVE-2022-36491,2022-08-25T14:15:10.667,2024-11-21T07:13:08.717,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36491,2022
CVE-2022-36492,2022-08-25T14:15:10.710,2024-11-21T07:13:08.880,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36492,2022
CVE-2022-36493,2022-08-25T14:15:10.753,2024-11-21T07:13:09.040,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36493,2022
CVE-2022-36494,2022-08-25T14:15:10.797,2024-11-21T07:13:09.200,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36494,2022
CVE-2022-36495,2022-08-25T14:15:10.840,2024-11-21T07:13:09.353,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36495,2022
CVE-2022-36496,2022-08-25T14:15:10.883,2024-11-21T07:13:09.503,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36496,2022
CVE-2022-36497,2022-08-25T14:15:10.927,2024-11-21T07:13:09.657,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36497,2022
CVE-2022-36498,2022-08-25T14:15:10.970,2024-11-21T07:13:09.817,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36498,2022
CVE-2022-36499,2022-08-25T14:15:11.013,2024-11-21T07:13:09.967,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36499,2022
CVE-2022-36500,2022-08-25T14:15:11.057,2024-11-21T07:13:10.120,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36500,2022
CVE-2022-36501,2022-08-25T14:15:11.103,2024-11-21T07:13:10.270,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36501,2022
CVE-2022-36502,2022-08-25T14:15:11.147,2024-11-21T07:13:10.430,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36502,2022
CVE-2022-36503,2022-08-25T14:15:11.193,2024-11-21T07:13:10.600,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36503,2022
CVE-2022-36504,2022-08-25T14:15:11.237,2025-06-17T20:15:25.923,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36504,2022
CVE-2022-36505,2022-08-25T14:15:11.280,2024-11-21T07:13:10.897,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36505,2022
CVE-2022-36506,2022-08-25T14:15:11.323,2024-11-21T07:13:11.050,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36506,2022
CVE-2022-36507,2022-08-25T14:15:11.370,2024-11-21T07:13:11.193,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36507,2022
CVE-2022-36508,2022-08-25T14:15:11.413,2025-06-17T20:15:26.120,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36508,2022
CVE-2022-36509,2022-08-25T14:15:11.457,2025-06-17T20:15:26.290,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36509,2022
CVE-2022-36510,2022-08-25T14:15:11.500,2025-06-17T20:15:26.453,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36510,2022
CVE-2022-36511,2022-08-25T14:15:11.547,2025-06-17T20:15:26.617,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36511,2022
CVE-2022-36513,2022-08-25T14:15:11.590,2025-06-17T20:15:26.780,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36513,2022
CVE-2022-36514,2022-08-25T14:15:11.637,2024-11-21T07:13:12.160,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36514,2022
CVE-2022-36515,2022-08-25T14:15:11.680,2024-11-21T07:13:12.317,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36515,2022
CVE-2022-36516,2022-08-25T14:15:11.723,2024-11-21T07:13:12.470,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36516,2022
CVE-2022-36517,2022-08-25T14:15:11.767,2024-11-21T07:13:12.627,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36517,2022
CVE-2022-36518,2022-08-25T14:15:11.813,2024-11-21T07:13:12.780,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36518,2022
CVE-2022-36519,2022-08-25T14:15:11.857,2024-11-21T07:13:12.933,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36519,2022
CVE-2022-36520,2022-08-25T14:15:11.900,2024-11-21T07:13:13.107,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36520,2022
CVE-2022-37066,2022-08-25T14:15:11.940,2024-11-21T07:14:23.107,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37066,2022
CVE-2022-37067,2022-08-25T14:15:11.987,2024-11-21T07:14:23.250,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37067,2022
CVE-2022-37068,2022-08-25T14:15:12.027,2024-11-21T07:14:23.400,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37068,2022
CVE-2022-37069,2022-08-25T14:15:12.070,2024-11-21T07:14:23.567,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37069,2022
CVE-2022-37070,2022-08-25T14:15:12.113,2024-11-21T07:14:23.730,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37070,2022
CVE-2022-37071,2022-08-25T14:15:12.160,2024-11-21T07:14:23.867,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37071,2022
CVE-2022-37072,2022-08-25T14:15:12.203,2024-11-21T07:14:24.013,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37072,2022
CVE-2022-37073,2022-08-25T14:15:12.247,2024-11-21T07:14:24.160,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37073,2022
CVE-2022-37074,2022-08-25T14:15:12.290,2024-11-21T07:14:24.303,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37074,2022
CVE-2022-37075,2022-08-25T14:15:12.333,2024-11-21T07:14:24.450,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37075,2022
CVE-2022-37076,2022-08-25T14:15:12.377,2024-11-21T07:14:24.593,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37076,2022
CVE-2022-22728,2022-08-25T15:15:08.523,2024-11-21T06:47:20.120,security@apache.org,https://cvefeed.io/vuln/detail/CVE-2022-22728,2022
CVE-2022-36455,2022-08-25T15:15:08.690,2024-11-21T07:13:03.270,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-36455,2022
CVE-2022-37077,2022-08-25T15:15:08.733,2024-11-21T07:14:24.743,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37077,2022
CVE-2022-37078,2022-08-25T15:15:08.777,2024-11-21T07:14:24.903,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-37078,2022
